review_id,location_id,user_id,rating,published_date,title,text,trip_type,travel_date
960342769,10255938,937,5,2024-07-20T12:53:35Z,A “Top 3 ever” hotel experience,"The Anantara checks every box that is needed to make one’s stay a luxury experience. 

The property is beautiful, the decor is amazing and the landscape is breathtaking. The food offers variety and taste. But what sets this property apart is the service - honest, friendly, discreet, kind and always delivered with a smile. 

I have travelled the world over and The Anantara Jabal ranks in my Top 3 ever. ",NONE,2024-07-31
960780698,10255938,936,5,2024-07-23T01:25:12Z,Way to heaven....,"Start with location, weather, hotel, view, service, quality of the rooms, i say it was excellent and to return before end of the hot season.",NONE,2024-07-31
961590618,10255938,935,5,2024-07-25T13:42:35Z,Amazing hospitality,"Superb food and Service.. The band was dropping some really good songs from back in the day.  
The birthday celebration is one we won’t forget ever. 
The Italian restaurant is serving real authentic cuisine with a modern way of presentation. 
Big thanks to Chef Durga, Laxman, mitesh, and  Kamal from service. 
There was a few others I didn’t catch their names.",Family,2024-07-31
962368964,10255938,934,5,2024-07-30T08:25:23Z,"very nice location, helpful staff, mostly recommended","very nice, location is good, food is good, highly recomended

need to work on the mosquitos at night in the garden 
",NONE,2024-07-31
681257979,6676074,933,5,2019-06-13T13:37:22Z,"Good comfortable stay , friendly staff","We stayed during Eid holidays ,we were greeted with a friendly staff (lady) and got the room with the mountain and sea view. 
The breakfast was delicious and the staff were very friendly ,Even the guy at the reception at night was very professional.
Second time staying at this hotel would love to come again .",Family,2019-06-30
720880297,6676074,932,3,2019-10-24T03:14:51Z,Fair stay for the price. ,"Overall for a quick stop off after a long day on a dhow cruise. Well priced and an ok stay. 

The hotel gave us a complimentary glass of orange juice in the room once we had arrived and unpacked that was a nice touch. 

A few points of note: 
1. Our room had no hot water - despite turning the hot water switch on - when we told the bell boy he couldn’t understand what we meant. We were to tired to inform anyone else. 
2. We ate in the restaurant for an evening meal. The food was very tasty and reasonable however it took over an hour for the food to be brought out. 

For the money paid it was an “average” stay. 
",NONE,2019-10-31
727761113,6676074,931,4,2019-11-20T10:56:47Z,"Great price Vs Atana, and clean and comfy!","Stayed two nights. Have stayed at both Atana hotels and was unsure of this place, but thought I'd give it a try as its half the price. I would definitely recommend  it... rooms were very clean and bed comfy. Not five star, but a solid four... for the price, a good hotel. Feels very homegrown rather than chain, but that's ok. Breakfast was OK, but coffee terrible. Nice staff, decent wifi. Walking distance to pub at Atana as well as LuLu market... would recommend!",Friends getaway,2019-11-30
729709906,6676074,930,4,2019-11-30T00:01:04Z,Good for a B&B place,"The hotel was l I cates right next to the dhow tour company so that made it easy for us. The dhow was of course the highlight.
So a simple B&B is what we were looking for and this hotel worked for us. We got a family suite which came with a sofa bed in the separate living room area.
Staff were helpful and the bellboy who also did the housekeeping was efficient but probably overworked. He also took care of maintenance!
Breakfast was simple but ample and they had an egg station which was manned by the infamous 'egg cooker' mentioned in a previous review, who certainly lived up to his reputation. He policy is to serve local Arabs first and was not the least bothered about everyone else.
So it's a good hotel for a one nighter and would surely recommend for short stays. ",Family,2019-11-30
921669222,6676074,929,5,2023-10-17T03:19:44Z,Comparable to 5 star hotels.,"This is a small hotel, but they provide service comparable to branded 5 star hotels!

Everything meet high standards:  rooms, furniture, customer service. Room upgrades are possible.

If you need breakfast, ask for it in advance. No laundry. Transfer to the airport is available.",Solo travel,2023-10-31
953608717,6733544,928,5,2024-06-03T14:07:21Z,Great and comfortable stay,"The service and staff were amazing; super friendly and helpful. Shoutout to Mizhar, Hamad, Jumma, and one of ladies who helped me with all sorts of things from getting a new access card for my room (which I kept on losing) to printing all sort of documents.",Business,2024-06-30
954834066,6733544,927,5,2024-06-12T13:50:40Z,Lovely stay wished I could have stayed longer,Amazing stay at this resort. The room was so vast for one person it felt like a studio apartment. The reception staff were very welcoming and they organized all of our excursions. Loads of rooms but the restaurant seemed on the smaller side - better book a table.,Friends getaway,2024-05-31
956908501,6733544,926,4,2024-06-27T05:23:05Z,Very nice place to stay after Musandam trip,good location and well organised.  Superb Service where Beth from reception helped to get some forgotten clothes sent to me after I had left them at the hotel 2 months prior. A great place for kids. Rooms are very pleasand the overall experience is very good.,Couples,2024-04-30
962001349,6733544,925,5,2024-07-28T05:48:21Z,amazing hotel,"honestly one of the most beautiful hotels with beautiful amenities, great food, clean rooms, good prices, and most importantly such a lovely staff especially the receptionist lamia who made our trip  a hundred times better, i t was extremely enjoyable and i will 100% be back",Family,2024-07-31
962135235,6733544,924,5,2024-07-29T00:21:48Z,Especially good cleaning service team,"Everything is perfect, but I would mention Shahin, Sabbin and Soban, because they offer a great service, their English is good and they always leave the room fresh and clean. They are quick to help if you need something and always with a smile",Family,2024-07-31
473371942,6413596,923,3,2017-04-07T10:08:23Z,Musandam Beach Tour,"After visiting other beautiful beaches and islands i was not much happy with the Tour. Although a good place for boating and swimming.

There is nothing to see in snorkeling except greasy water ;)

Banana boating was also one the good ride there.

Except all these activities what makes you tired is boarder formalities.

I will rate 3/5 because i have experienced other beautiful islands in different countries, but for those who are going first time must go and enjoy with your family/friends.",Family,2017-04-30
576377302,6413596,922,4,2018-04-29T03:51:01Z,It is very good ( if you are a CAMPING person ),"camping in Khasab is amazing but in the case of if you are a camping person, every thing is raw and natural, check the waiter before you go, night is amazing if it is full moon or no clods, avoid the raining nights, be ready with food, water and fire wood  
it is very safe place, keep the place clean",Friends getaway,2017-10-31
631261160,6413596,921,4,2018-11-06T13:24:50Z,Lovely experience,"It was a very nice stay.
 Neat and clean tents. Toilets and shower were ok. 
Food was fine. 
General impression is good. Yes, there were some flaws but nothing is perfect. 
Children 10 and 9 y.o. enjoyed the trip very much. 
Thinking to go again but not in December as water was chilly.",Family,2017-12-31
731752640,1020430,920,3,2019-12-10T03:23:47Z,Tired and expensive,"There isn’t a lot of accommodation available in Khasab and this hotel is about the best deal but at the equivalent of $94 per night it falls a long way short of delivering good value. The hotel is worn and tired throughout and needs some serious inward investment to bring it up to scratch. Rooms are clean and are a good size with large comfortable beds but everything is just in need of upgrade. Sound insulation is poor and you hear all noise from the corridor in your room. Breakfast is buffet style and is actually very good with a broad selection but is an interesting affair nonetheless. The young lady who takes the room numbers also manages the toaster which results in people waiting around for toast instead of moving on to the buffet proper. This causes a significant log-jam of people being made to wait to give in their room numbers and get their breakfast started. The shining light of the hotel has to be the ladies on reception who are all really lovely, bubbly people. The pool is quite nice, and very clean, but there are only 5 sun beds and they are a very basic design of canvass on a metal frame with cross support bars that offer no comfort. We ate in the hotel restaurant once and the food was very good but it’s quite expensive. If you step out of the hotel and turn left it’s about a 12 minute walk to a small commercial area where there are a number of local restaurants at much lower prices. There are also shops and banks. The hotel offers a complimentary shuttle bus to the airport.",NONE,2019-12-31
872403787,1020430,919,5,2022-12-21T09:31:51Z,Very Good,"Great central location. Nice outdoor pool for swimming this in. Yummy breakfast.
Reception staff were excellent and very polite and helpful. Special thanks to Mrs Halima and Mr. Anees.

I recommend the dolphin trip with the dowh. And the safari to Khor Najd.",NONE,2022-11-30
884534764,1020430,918,4,2023-04-02T12:39:26Z,Good over night stay,"The hotel was good, we stayed in the apartment as we are 5. It was comfortable and enough for all of us. They have extremely Friendly staff and we’re very very accommodating. We had dinner and breakfast there and the food was good too. Will definitely return. Thank you all at khasab hotel. God bless",Family,2023-04-30
923506165,1020430,917,5,2023-10-29T13:22:06Z,Very correct and great staff,"Decent hotel for the price, 
Very clean and very friendly staff and efficient. 
Nice room with space, good bed, 
Nothing special for the design and  the style as old but you feel home, 
The restaurant has tables outside at the pool and we really enjoy good delicious grilled shrimps very generous portion. And nice salads, local food amazing and fresh. Good fresh lime limonade. Thanks to great staff at restaurant . We had a great stay and 5 mn by car from the boat trip. We highly recommend dolphin khasab tour very organised.",Friends getaway,2023-10-31
936675026,1020430,916,3,2024-02-03T01:59:43Z,reasonable budget option with pool but far from port,"This hotel one of the originals and kept in good condition and very clean with friendly staff plus a pool.  Hotel is situated on landward side of town but does provide free shuttle to airport and tours come to pick you up. In addition to this budget option, I noticed a couple of newer hotels with sea views close to port for about the same prices that might be worth also investigating = Hotel Diwan Al Amir and Alhama Hotel Apartments",Solo travel,2024-01-31
944637745,302685,915,4,2024-03-31T08:59:57Z,Pity About the Children,"This hotel was booked for me as part of a 3 night package. It is conveniently close to the Khasab airport. Unfortunately, the weather was windy and quite cool the first 2 days and I found my room very chilly because the a/c seemed to only have a cooling function. In the end I left it off the whole time but the room still stayed surprisingly cold and I had to wear a fleece inside. That aside, the room was good. Spacious with a big, comfortable bed, sofa and free standing desk. I would have liked better lighting but I particularly like bright lights and others may not have minded so much. The bathroom was well fitted out with a walk in shower. There was a kettle, fridge, iron and ironing board. Water was provided in a reusable glass bottle which is great to see. There was a balcony with table and chairs and a view of a channel. Beyond the channel was a not so scenic construction site. 

My package included breakfast and dinner. The food was okay - not outstanding - but mostly good enough. There is a big supermarket (Lulu Hypermarket) just 100 meters from the front gate so you can always stock up a bit there if need be.  

The hotel seemed almost empty on the first night but swarms of UAE-based ex-patriots and their appallingly behaved children arrived the next day making for a less restful experience, The children seemed to just be turned loose and ran screaming around the walkways outside the rooms and yelled in the restaurant. Breakfast on my final morning was so crowded that guests had to wait 15-30 minutes for a table. This was partly due to Ramadan with the outside tables not in use after sunrise but also all the families seemed to want to eat at the same time. 

At check out I was happy to be leaving them all behind for an airport business hotel in Muscat. The Atana is a reasonably good hotel. Pity about the children.",Solo travel,2024-03-31
945703665,302685,914,5,2024-04-07T10:27:40Z,Great weekend,The room was spotless and the bed was so comfy . The food was really good - and breakfast was equally to be commended . We did the zip line which was also great and throughly recommend - dhow cruise as well to be on your to do list . Great views esp sunrise / sunset due to colours .,Couples,2024-04-30
946412833,302685,913,4,2024-04-12T08:34:49Z,Well worth a visit,"Nice hotel, great staff. Huda on reception was so friendly , helpful and professional. 
Rasheed the restaurant manager was making sure the service in the restaurant was up to standard. 

Views beautiful and the location of the adventure center on site a huge plus. 

Zip line great fun, would visit again to enjoy other activities on offer. 

Khasab castle worth a visit too, very enjoyable",Couples,2024-04-30
955319780,302685,912,4,2024-06-16T06:36:54Z,Happy Time !,"Nice place for the family ! Our first time to visit Khasab, Oman. We really like the ambiance for relaxation and family bonding.

Thank You to Masudul Hoque for wonderful service ! He is very kind and accommodating. We are very satisfied and grateful ! Keep it up ! :)",Family,2024-06-30
956936958,302685,911,5,2024-06-27T09:26:53Z,Short and Sweet,"Splendid Seaview rooms. The hotel is classic but well maintained and clean. Friendly and Accommodating Staff. The hotel has swimming pool (free of charge), padel court and zipline facilities.

Thank to Khulod and Huda from reception, Putranfrom housekeeping and Thandra from restaurant.",Business,2024-06-30
852973549,4323622,910,2,2022-08-09T05:57:24Z,Slowest Wifi Connection,"While the room is kind of nice, the staff approachable and helpful, the internet connection is terrible. Sometimes you need to go to the lobby to connect which is quite inconvenient. 

Also, make sure to inform the reception if you want your room cleaned. Despite reminding them though, they failed to clean the room. 

Breakfast buffet is quite fine. 

Location is facing the beach is very good. It is also quite near the market but you need a car to go to the town.",Friends getaway,2022-08-31
882041310,4323622,909,4,2023-03-13T11:23:01Z,Right on the Beach,"Top marks for location right on the beach and for our room at the front - very spacious. Good bed, fridge and aircon. As others have said, wifi is poor - though I discovered a router behind the TV and connected to that (TP Link?) and got much better service! Ironically given that, I couldn't get the TV to work - but that's not what we were there for. Shower booth was not in great condition, but overall considering price and location we were happy. Breakfast was OK - hot options were disappointing but lots of fruit, cheese etc. Front desk team were very helpful. Beach towels available. We walked 5 mins up the beach to get a (very expensive) drink at the Crowne Plaza",Couples,2023-03-31
921506102,4323622,908,5,2023-10-16T02:51:28Z,Absolute Paradise in Salalah!,"I booked the Junior Suite and absolutely loved the room! The hotel is located right on Dahariz Beach and being able to watch the sunrises and sunsets on the Arabian Gulf on a quiet beach amplifies the enjoyment of the hotel (watching the full moon rise over the Arabian Gulf, feeling safe while walking the beach at night and being able to watch the sun rise and moon set is evocatively beautiful and forever has etched Salalah in my travel memories). The section of Salalah the hotel is located in is relatively quiet (the locals tend to come out after the heat of the day has abated and are wonderfully polite) The staff of Dolphin restaurant is so kind and the prices for food (which can be pricey in hotels) is beyond reasonable and delicious. The hotel staff with their legendary Omani hospitality makes Beach Resort Salalah a hotel with heart and a paradise on earth!",Solo travel,2023-09-30
930362070,4323622,907,4,2023-12-20T06:42:56Z,Good hotel by the beach,"This is a good ""local"" (ie. not part of a well-known international chain) hotel by the beach. Staff, mostly Indian and Bangla, is extremely kind and you get all you need for a nice stay by the sea: breakfast is ok, sunbeds are just in front of the hotel, lot of beach towels available, nice rooms and clean. The beach is magnificent and you may walk hours, or swimm safely. Even if many guests are westerners, still you feel the local atmosphere. 
Nearby you have convenience shops, restaurants and a nice shisha Cafe. Better to rent a car if you want to be autonomous ",Solo travel,2023-11-30
949079794,4323622,906,4,2024-05-01T12:48:49Z,Great experience,"My wife and I spent 5 nights at this hotel. It is an older, yet very well-maintained, small hotel. The location is right by the beach, it is a few meters from the sea. Great cooking here, and the staff is friendly and always willing to help. We hope to return sometime and thank you for a wonderful stay.",Family,2024-01-31
950109604,12688903,905,5,2024-05-09T04:16:14Z,Good apartment,The location is great. Near airport. Near mall. Near McDo. Near Carrefour. there s also Papa John down the hotel. The room is so spaciousGood location is great ! Near airport just 5 to 10 mins drive. Near mall. Near Carrefour. Near Mc Donald's. The room is  so spacious as well.,Couples,2024-05-31
952393661,12688903,904,5,2024-05-26T06:01:35Z,Apartment hotel,"The best place to stay especially in kharef season, It's nearby to the Carefour and airport, and alafah beach it's only 5 mins the rooms is extremely clean, the room size also large and kitchen is Set completely, House keeping is always available 24 hours and Berry good",Solo travel,2024-05-31
954242102,12688903,903,5,2024-06-08T11:11:30Z,Best for business trips.,I had a wonderful 2 nights stay and was on a business trip. Have a wonderful time and was comfy to stay. Will definitely recommended to come and stay. Price and quality of service is excellent. I will definitely come back here again for my next trip.,Business,2024-06-30
956060657,12688903,902,5,2024-06-21T10:04:58Z,Excellent Stay,"Very comfortable stay, close to the airport and Salalah's main mall which also has a Carrefour. Staff were exteemely friendly and provided assistance whenever needed. There's space to park, and it's right next to the highway and a fuel station as well.",Solo travel,2024-06-30
960147668,12688903,901,5,2024-07-19T04:38:18Z,Gateway Apartments,"It's very good property and hospitality given with maximum possible support..
It was a great experience  it can be suggested to the friends for choosing this property for vacations.. it's very near to Mall to have anything you need..
Thanks and regards 
Suresh Singh",Family,2024-07-31
956172297,10511164,900,3,2024-06-22T06:14:44Z,True Value for money minus the breakfast.,"The Hotel is located at the heart of Salalah, The rooms are quiet spacious, room service was also excellent, all in all value for money. Highly recommend for budget travelers. 

However, the breakfast spread, taste and freshness is seriously disappointing. Encourage the hotel to improve the breakfast quality with an immediate sense of urgency. 

Thank you.",Family,2024-06-30
956309963,10511164,899,5,2024-06-23T04:52:48Z,Stay at Intercity Salalah in June with family,"We thought of travelling during the Eid break and chose Muscat and Salalah, spending 3 days each in both places. It was a sudden trip and arrangements were made literally in the last 2 days prior to leaving from Qatar.
My friends had suggested Intercity Hotel for our Salalah stay for our family of 4 (including 2 boys). It was a pleasant experience and we enjoyed the hospitality given. In particular by Mr.Fernandez, in the reception.
We arrived at 10 am from Muscat and we were obliged with an early check in (luckily because the Khareef season had not yet started). Also our request for interconnecting rooms was accommodated. The kids room had a small balcony and we got to spend some time chatting there in the late evenings !
On the last day, our return flight to Doha was in the late night and again Mr.Fernandez helped with a concessional fare for the half day stay beyond their usual 12 noon check out timing.
Also he was very helpful in charting an itinerary for our 3 day stay.
The breakfast spread was good too, though I can imagine it can be pretty crowded when the khareef season starts!
The hotel is well located, just a walkable distance from the Sultan Qaboos mosque (which is one of the places to visit) and there are a choice of eateries a little walk away. Also ATMs are nearby (which I find preferable to money exchange joints).
Altogether we had an enjoyable stay in this property and would not hesitate to recommend this hotel to those travelling to Salalah.
We did not have time to experience their gym and swimming pool facilities.
We hope to come again next year during the season (July-Sept) when the full natural beauty of Salalah can be experienced.
But keep in mind hotels will be full and the rates will be more during that time !",Family,2024-06-30
957206960,10511164,898,5,2024-06-29T08:35:39Z,Overall best experience.. bed and pillows are comfortable... lift is fast.. parking easily available in front of hotel..,"Overall best experience.. bed and pillows are comfortable... lift is fast.. parking easily available in front of hotel.. staff very cooperative.. just be careful,  under agoda room is showing with sofa bed but not all rooms are with sofa bed.. however hotel reception has provided extra bed without any extra charges",Family,2024-06-30
959401636,10511164,897,5,2024-07-13T22:44:07Z,Family leisure,"We initially encountered an issue with our room as it had a noticeable damp smell. However, upon calling the front office, they promptly worked to find a solution and provided us with a much better room. We love the variety of breakfast food and parking space are easily available in front of the hotel. Jerome, in particular, made our stay exceptional. He offered great recommendations on tourist spots and dining options and frequently checked in to ensure we had everything we needed. Thanks to his outstanding service, our experience was fantastic, and we will definitely be coming back.",Family,2024-07-31
960894056,10511164,896,5,2024-07-23T15:10:49Z,SO CLOSE TO BEING THE PERFECT HOTEL!,This hotel is absolutely phenomenal. Service is absolutely 5 star. Rooms are spotlessly clean. Breakfast isn't cheap but it is absolutely lovely. I have also tried the dinner buffet. So much to choose from and absolutely lovely! The pool area is spotlessly clean and the pool is heated all year round to be toasty warm. The only issue is the pool is only 4ft deep. My only other issue with the hotel is some of the external windows which are supposed to offer views of the Gulf of Oman may have the view impeded by frosted glass! The hotel is in a convenient area a cheap taxi ride from anywhere. Supermarkets and coffee shops are located close by. The area around the hotel is quiet and very safe and offers amazing views of the water and the mountains. This is almost the perfect hotel and comes highly recommended!,Solo travel,2024-05-31
959740984,5596276,895,5,2024-07-16T03:56:53Z,Best ever in Salalah,"Amazing team and great hospitality always happy to come here 
Big thanks to Mahmoud, Fatima, and amjad.
Hotel service on 100% always helpful with smile. Salalah night is the think you need to be part of it!  Personally I love the shisha and the taste of it in the Terasa.",Business,2024-07-31
961405750,5596276,894,5,2024-07-25T00:28:34Z,Amazing,Its my first time in this hotel I was very amazed with the views with the people how they deal to the guest they will treat u so well they are very nice people ND very good staffs the hotel was located to a very inconvenient place it is very near with all shops you need I would like to thank the staffs Ms Julie chef Sanjeev and others,Business,2024-07-31
961590017,5596276,893,5,2024-07-25T13:38:27Z,Relaxing place,Home away from home. The best hotel in salalah.the food is delicious and the ambiance so cool. The staff is very friendly.if I'm going to have a chance to come here I will.before I forgot the swimming pool so nice and the water is so cold and clear.,Friends getaway,2024-07-31
962630262,5596276,892,5,2024-08-01T00:17:20Z,Highly recommended,Good hotel in the heart of Salalah. Its near in the airport. They have nice breakfast buffet serving freshly made pastries and nice Ouellette station. The staff are all friendly and helpful. Ms ghofram is serving with sweet smile in her face and ms Joan is very accommodating. Thank you,Business,2024-08-31
962631500,5596276,891,5,2024-08-01T00:39:32Z,Great location,We enjoyed our stay in this hotel. Reception staff are accomodating and the flavors staff ms ghofran and ms joan are giving excellent job. The food is amazing and the chef is very friendly We will come back again and we will recommend. Again thank you,Business,2024-08-31
957789126,10524848,890,1,2024-07-03T05:44:48Z,Be careful at this hotel: check your invoice and your credit card statemant,"We had a good stay at Anantara Al Baleed, but what we experienced after our departure regarding an incorrect invoice and a not authorised credit card debit ruined everything. In the hustle of our departure we haven`t seen, that a in the booking-confirmation guaranteed spa-credit and a 10% discount for restaurants were not taken into account. We asked the hotel to correct the invoice and refund the difference. First they didn`t respond, later they promised to refund the amount, until now we have got nothing. But that was not all. They charged our credit card with an amount we never authorised. We asked for what this amount should be - they never answered. We stayed at a lot of Anantara-Hotels in the world (Oman, UAE, Portugal) and we had always a very pleasant stay. We can only assume that this hotel is very bad managed.
Otherwise our stay was good. The location by the beach is great, it`s very quiet and the staff at the restaurants is exceptional friendly. Just the villas are in need of a renovation.",Couples,2024-06-30
960936751,10524848,889,5,2024-07-23T23:34:12Z,Lovely resort with amazing staff,We stayed at the Al Baleed Resort for 3 nights and absolutely loved our stay. The facilities are amazing but what made our stay memorable was the staff. From the concierge team to the restaurants and spa staff everyone was so lovely and friendly. We tried all 3 restaurant and were impressed with the food quality & choice (great gluten free options in each restaurant) - we will definitely be back!,NONE,2024-07-31
961552554,10524848,888,5,2024-07-25T09:27:49Z,Amazing experience,"Amazing experience at Al Baleed Resort Salalah by Anantara. excellent service 
very nice gym, I had a very nice 1 hour exercise session with Mihira Perera fitness instructor. Very professional, gave me tips to improve my fitness and muscle strength. really enjoyed it 
Definitely
 would go again",Couples,2024-07-31
961910928,10524848,887,5,2024-07-27T14:10:07Z,Great resort with excellent staff nice facilities with clean rooms,Great resort with excellent staff nice facilities with clean rooms nice views recommend for family trip to Salalah ,NONE,2024-07-31
962642048,10524848,886,5,2024-08-01T03:03:59Z,The only place to stay in Salalah,"Best of everything in Salalah, the spa is a must and for me the best breakfast buffet in Oman. The croissant is to die for.  
",Business,2024-07-31
951842294,455323,885,5,2024-05-22T01:09:47Z,Excellent staffs,Ocean blue restaurant is one of the best. There’s a huge variety of food. And the staffs wrte amazing. The manager Kaushal is so accommodating and amazing and the rest if his staffs Samya and Bheiji are top notch. The hotel is very family friendly and the restaurant has a very beautiful view if the see which is so relaxing,Couples,2024-04-30
956496820,455323,884,4,2024-06-24T08:16:18Z,Our Room and the VIP LOL,"It was a very pleasant experience especially as we went during the khareef season. The hotel. the amenities, location was really nice and we really enjoyed our stay. There was an ample options at the breakfast buffet and the staff at the restaurant were really friendly and nice. There was just a minor incident while checking in where we are not able to check in on time due to a ""VIP"" staying late at our assigned room. Made us wonder, how VIP was the VIP? :)",Family,2023-08-31
958754766,455323,883,5,2024-07-09T14:25:03Z,A place for a lovely memories,"The best hotel in Salalah with a perfect location that makes your holiday a successful memory 
If you are having this hotel is a perfect place with pool, play area,
Kids club
Staff at front or at breakfast or at dinner make you feel like a part of a family 
Special high five 🙌 to Darshana.
Breakfast is full of choice",Family,2024-07-31
958830903,455323,882,5,2024-07-10T05:31:34Z,10/10 experience,"We stayed in the hotel for 4 nights,had a great experience..room was nice and clean,  balcony with a sea view.
There are 4 swimming pools including kids..a play area and small water play area for kids
Breakfast was awesome.
Last but not least the Staff was really good and friendly..never met such welcoming hotel staff.
Overall experience 10/10",Family,2024-07-31
960450694,455323,881,5,2024-07-21T06:15:47Z,Pleasant experience. Super staff ,"Vintage property excellent staff... 

Breakfast has a reasonably good variety, even for vegetarians. The staff at the front desk @cherry and the srilankan front desk person are amazingly helpful. Housekeeping and room cleaning is done on time with unlimited water supply. Kudos to great team work property does need some renovation tough ",Couples,2024-07-31
926152634,18187106,880,5,2023-11-16T12:50:45Z,Lively hotel for visiting Salelah and area,"The hotel is well appointed with very big rooms, ample parking and quiet location with easy reach to main roads and Salalah centre. But the best thing is the quality and friendly nature of the staff . Nothing is too much trouble! The food is very good and beautifully presented",Friends getaway,2023-11-30
929587399,18187106,879,5,2023-12-15T14:10:35Z,Great experience ,"We had wonderful time in Atana Stay! We lived in a spacious apartment, where we had everything for comfortable living. The stuff of the hotel was also wonderful, they helped us with all our questions and made us feel like we are home. 
The food in the hotel was very tasty and cheap
Very cosy and beautiful garden where we could walk
Thank you a lot for this great experience! We would like to come back again ",Couples,2023-12-31
931768042,18187106,878,5,2023-12-31T03:07:24Z,South Oman Best Choice Place,"There are hotels with clean, new, spacious and well equipped apartments, cosy, stylish and comfortable rooms, additional facilities like a swimming pool plus car park at your doorstep. There are hotels with truly professional staff, excellent services, delicious food and really friendly atmosphere. In Atana Stay Salalah you get all above  mentioned and much more. There is a difference between just a professional smile with polite approach and authentic warmth. Do you remember Winston from John Wick films? Handsomely calm, elegant and by all means professional who can arrange anything for you? Add a genuine ever present smile to that and you have Mr. Zulfukar - the manager. Have you ever been to Sri Lanka and tasted the cuisine? Well, you have it stright from the hands of Mr. Mufsi - the chef. A SriLankan cook who will make all your culinary dreams come true. And there is Saif with the other members of staff - always there when you need anything, smiling, polite and very helpful. Really good English from everyone and absolutely outstanding level of it from the manager. We were presented with numerous complimentary treats and let to stay far beyond check-out with no charges. The hotel is conveniently situated near the highway, not far from the city/airport. We planned to stay in Atana Stay Salalah for four nights. After the first day and breakfast the next morning we decided to stayed to the end of our eleven-day trip. We will genuinely miss Oman and particularly Atana Stay. No doubts about that!",Couples,2023-12-31
932216742,18187106,877,5,2024-01-03T23:27:41Z,Very nice experience!,"Cute and well managed small hotel, with spacious rooms with all your commodities, a nice swimming pool and a good restaurant. Very good food and abundant breakfast! The staff is very kind with the guests. We deeply appreciated Saif, who was particularly helpful and always kind and smiling!",Family,2024-01-31
956458686,18187106,876,5,2024-06-24T03:34:08Z,Excellent,"The Hotel is well managed with excellent team of staff.  We enjoyed our stay and the food was very good.  All the employees are very friendly and helpful.  

All the employees seem to be very happy to serve the Guests.  Bravo to the Management of Atana Stay, Salalah",Family,2024-06-30
953581024,301982,875,5,2024-06-03T10:49:32Z,"Awesome stay, great staff","I was in Salalah on business, so I did not spend much time exploring the local area. However, the Hilton Resort in Salalah had everything I needed while I was here. The hotel staff were very helpful and friendly. Beautiful views, great restaurant and bar (Whispers Bar). I would highly recommend this hotel if staying in Salalah. I also wanted to take the time to recognize a few hotel staff members who were particularly helpful: Arun, Chamika Shadith, Rajesh, and Kavindu.

Great job guys! I had a great time!",Business,2024-06-30
954020340,301982,874,5,2024-06-06T16:06:34Z,Great experience at Hilton Salalah,"Amazing fantastic service and great meal tonight, followed by the bar service at Whispers!  Thank you Arun Rajesh Chamika Shadith Kavindu!  Will definitely recommend the Hilton and thank the team for a great experience!  Thank you also Ahmed at reception for a warm welcome during check in and making sure the room and experience was a great one!",Couples,2024-05-31
954695546,301982,873,5,2024-06-11T13:22:00Z,Superb,"Very good & friendly services by Chamika & shadith & younis & Ahmed for good security...., Very supportive people they are... , They have arranged vegan food for me so that I can enjoy my drink & my time....., This people has treated me like a family....",Solo travel,2024-06-30
955823069,301982,872,5,2024-06-19T14:17:14Z,Wonderful Experience At Hilton Salalah,"The hotel stay was fantastic, enjoyed every moment there. I Would like to extend my thanks to the restaurant team ( Arun, Shadith, Badsha, Rajesh, Chanuka,Yeasin and chef Praveen) and Shahangir the pool in-charge for their wonderful service. Would definitely recommend the hotel.",Family,2024-06-30
959195181,301982,871,5,2024-07-12T13:46:09Z,Really good service,Arun and shadith were amazing in giving us the best hospitality experience and made the vacation really enjoyable. They have given us spectacular service here in the restaurant and made our table feel warm and lovely throughout the night. The food was excellent.,Family,2024-07-31
949393769,14934462,870,5,2024-05-03T23:19:06Z,"Millennium Salalah: Exceptional Stays, Exceptional Service","I've stayed at Millennium Salalah several times, and each visit has been fantastic.🤩 The hotel's yard is beautifully landscaped, with a stylish pool that's perfect for relaxing.🌴🏊🏽‍♀️☀️

The staff are consistently professional and welcoming. Ms. Berna, with her radiant smile and impeccable professionalism, truly stands out at Millennium Salalah. Her warmth and helpfulness made my stay memorable. It's not just her outer beauty, but her inner grace that makes her remarkable.♥️

During my recent stay, I needed a meeting room on a weekend, and they promptly accommodated me, showing great flexibility. It's this level of service that keeps me coming back. I highly recommend Millennium Salalah for business, family, or solo stays. I look forward to my next visit.👌🏽🍀",Business,2024-02-29
949623858,14934462,869,5,2024-05-05T13:59:24Z,Good,"The Millennium Resort in Salalah is a fantastic place to stay. The facilities are top-notch, the rooms are spacious and comfortable, and the staff is incredibly friendly and accommodating. I had the pleasure of interacting with Berna at the reception, and her service was exceptional. She was attentive, helpful, and made sure that my stay was enjoyable. I highly recommend the Millennium Resort and give a big shoutout to Berna for her outstanding service!",Friends getaway,2024-04-30
953186733,14934462,868,5,2024-05-31T15:55:33Z,Vacation,"All was perfect. employees, food, services, nature, modern clean room, outdoor dining room, swimming pool, receptions, lots of activities (gym,spa), very helpful staff, only minus the hotel without animations, the food was very well seasoned",Family,2024-05-31
