location_id,type,name,description,city,country,amenities,styles,ranking,rating,num_reviews,price_level
4323622,hotels,Beach Resort Salalah,"Sallah Beach Resort Hotel is your perfect choice when visiting Salalah. It provides a perfect combination of value and comfort, and gives you a suitable atmosphere for families with many luxury travelers. Salalah Beach Resort Hotel is a suitable hotel for families as it provides air conditioning and refrigerator, and you can also stay connected to the Internet during your stay as it is available for free Wi -Fi to guests. The rooms are distinguished in a hotel service. Guests can also enjoy a swimming pool and breakfast, in which there is Salalah. For guests who use a car, a free parking is available. Make sure to visit a famous Salalah restaurant during your Mediterranean trip, such as the Mina Restaurant, Dolphin Beach Restaurant and Alfaris Restaurant, which is close to Salah Beach Resort Hotel. If you want to discover Salalah, go to a park, such as the archaeological family. You will undoubtedly enjoy your stay in Sallah Beauty Hotel, as you will be able to try everything that Salalah offers.",Salalah,Oman,"Free parking, Internet, Beachfront, Free Internet, Restaurant, Free Wifi, Breakfast included, Non-smoking rooms, Banquet Room, Air conditioning, Refrigerator in room, Flatscreen TV, Breakfast Buffet, Private Balcony, Beach Access, Suites, Wheelchair access, Wifi, Public Wifi, Dry Cleaning, Meeting rooms, Smoking rooms available, Breakfast Available","Ocean View, Great View",#18 of 103 hotels in Salalah,3.5,136,$
302685,hotels,Atana Khasab,"Atana Khasab is surrounded by the majestic Musandam mountains and overlooking the Strait of Hormuz. Proximate to the hotel lie the fjords that contributed to the epithet, ""The Norway of Arabia"". A true haven for those who love the great outdoors, Atana Khasab offers the perfect setting to explore the history, culture and landscape of an archaic city.",Khasab,Oman,"Pool, Restaurant, Room service, Free parking, Beachfront, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Fitness center, Family Rooms, Beach Access, Internet, Kids Activities, Suites, Free Internet, Wheelchair access, Bar/Lounge, Airport transportation, Wifi, Public Wifi, Free Wifi, Laundry Service, Concierge, Banquet Room, Air conditioning, Multilingual Staff, Accessible rooms, Minibar, Safe, Flatscreen TV, Breakfast Buffet, Poolside Bar, Private Balcony, Outdoor pool, Free Shuttle or Taxi Services, Housekeeping, Arabic, Baggage Storage, Bath / Shower, Bottled Water, 24-Hour Check-in, Ironing Service, Pool / Beach Towels, Pool with View, Smoking rooms available, Kids pool, Breakfast Available, Parking, Afrikaans, Bidet, Blackout Curtains, Board Games / Puzzles, Boating, Breakfast in the Room, Cable / Satellite TV, Canoeing Off-site, Children's Playground, Chinese, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Currency Exchange, Desk, Dining Area, Diving, Electric Kettle, English, Farsi, Filipino, First Aid Kit, Fishing, Fitness / Spa Locker Rooms, Complimentary Instant Coffee, Complimentary Toiletries, French, 24-Hour Front Desk, Gift Shop, Hair Dryer, Happy Hour, Highchairs Available, Hiking, Hindi, Indonesian, Interconnected room(s) available, Iron, Kids' Meals, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Laptop Safe, Malay, Mountain View, Outdoor Dining Area, Outdoor Furniture, Patio, Pool View, Private Bathrooms, Seating Area, 24-Hour Security, Secured Parking, Shallow End, Shoeshine, Sinhala, Snorkeling, Sofa, Spanish, Special Diet Menus, Sun Deck, Sun Loungers / Beach Chairs, Sun Terrace, Sun Umbrellas, Table Tennis, Tamil, Telephone, Tile / Marble Floor, Valet Parking, Vietnamese, VIP Room Facilities, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Wine / Champagne","Bay View, Mountain View",#2 of 5 hotels in Khasab,4.0,1011,$
1020430,hotels,Khasab Hotel,"Looking for a place to stay in Khasab? Then look no further than Khasab Hotel, a family-friendly hotel that brings the best of Khasab to your doorstep.
Rooms at Khasab Hotel offer a flat screen TV, air conditioning, and a refrigerator providing exceptional comfort and convenience, and guests can go online with free wifi.
A 24 hour front desk, a concierge, and newspaper are some of the conveniences offered at this hotel. A pool and free breakfast will also help to make your stay even more special. If you are driving to Khasab Hotel, free parking is available.
Khasab Fort (1.5 mi), located nearby, makes Khasab Hotel a great place to stay for those interested in visiting this popular Khasab landmark.
While you’re here, be sure to check out some of the seafood restaurants, including Al Shamaliah Grill Restaurant and Telegraph Island Restaurant, all of which are a short distance from Khasab Hotel.
If you are interested in exploring Khasab, check out a castle, such as Khasab Castle.
We’re sure you’ll enjoy your stay at Khasab Hotel as you experience everything Khasab has to offer.
",Khasab,Oman,"Restaurant, Pool, Free Internet, Free parking, Wheelchair access, Free Wifi, Breakfast included, Air conditioning, Breakfast Buffet, Outdoor pool, Internet, Kids Activities, Shuttle Bus Service, Dry Cleaning, Non-smoking rooms, Laundry Service, Concierge, Refrigerator in room, Non-smoking hotel, Safe, Flatscreen TV, Parking, Housekeeping, Arabic, Baggage Storage, Bath / Shower, Bottled Water, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Diving, English, Fishing, 24-Hour Front Desk, Hiking, Ironing Service, Newspaper, Snorkeling, Telephone","Quaint, Family",#3 of 5 hotels in Khasab,3.5,181,
6413596,hotels,Khasab Musandam Beach Camping,"Located in Khasab, our camp includes a private beach area and water sports facilities are available on site. Located on the beachfront, each tent offers simple furnishings and a shared bathroom. An array of activities can be enjoyed on site or in the surroundings, including diving, snorkeling. Also, guests can go for kayak and banana boats. Dubai is a 2-hour drive away from the camp.",Khasab,Oman,"Kids Activities, Free parking, Restaurant, Pets Allowed, Airport transportation, Breakfast included, Beachfront, Beach Access",Quaint,#5 of 10 Specialty lodging in Khasab,3.5,3,$$
8817490,hotels,Khasab Musandam Campsite,,Khasab,Oman,"Beachfront, Shuttle Bus Service, Room service, Restaurant, Pets Allowed, Airport transportation, Family Rooms, Non-smoking hotel, Private Beaches, Parking, Arabic, Baggage Storage, Bath / Shower, BBQ Facilities, Car Hire, Currency Exchange, Diving, English, Evening Entertainment, Fishing, Free Private Parking Nearby, Hindi, Seating Area, Shared Bathroom, Snorkeling, Special Diet Menus, Street Parking, Beach Access",,,,0,
25259845,hotels,Al Hama Hotel Apartments Khasab,,Khasab,Oman,,,,,0,$
6733544,hotels,Atana Musandam Resort,"Atana Musandam Resort is a novel member of LVX Preferred Hotels & Resorts, Upscale Luxury with Local Flair, known for its sun-drenched swimming pool and boutique vibes are just two of the main draws of the four-star, 105-room Atana Musandam. Located in the sleepy Musandam Peninsula and dubbed the ""Norway of Arabia,"" thanks to its fjord-like inlets and aquamarine waters, this coastal hideaway makes for an exquisite retreat from ordinary life. After an exciting day of exploration, you can return to your warm and welcoming room of subtle Omani styling. *Catch a sunrise from your private balcony or terrace *Watch your kids play in the children’s pool and shaded playground *Ride an Omani Dhow cruising the sea coast in the Strait of Hormuz *Scuba & Snorkelling to unlock the hidden beauty of the underwaters *Ports of Call Tours *Take a Mountain Safari to Jabal Harim *Take a dolphin-watching cruise around the breathtaking fjords *Rejuvenate in the spa with an aromatherapy massage *Feast on fresh Omani lobster at on-site eatery Al Mawra *Head out on a fishing trip and catch your own seafood dinner Whether you want to simply recharge in the sunshine or immerse yourself in the culture and landscape of Oman, one deep breath of fresh Musandam Peninsula air puts you in instant vacation mode. Evenings are just as relaxing with the gentle sounds of an oud player accompanying your dinner.",Khasab,Oman,"Internet, Free Internet, Wifi, Free Wifi, Pool, Kids Activities, Suites, Room service, Free parking, Wheelchair access, Restaurant, Spa, Public Wifi, Breakfast included, Dry Cleaning, Meeting rooms, Non-smoking rooms, Fitness center, Laundry Service, Concierge, Air conditioning, Family Rooms, Multilingual Staff, Accessible rooms, Safe, Flatscreen TV, Breakfast Buffet, Private Balcony, Infinity Pool, Outdoor pool, Free Shuttle or Taxi Services, Housekeeping, Arabic, Baggage Storage, Bottled Water, Coffee / Tea Maker, Complimentary Tea, Desk, Diving, English, Fishing, Complimentary Instant Coffee, Complimentary Toiletries, Shuttle Bus Service, Airport transportation, Minibar, Conference Facilities, Non-smoking hotel, Heated pool, Kids pool, Breakfast Available, Parking, Free airport transportation, Kids Club, Afrikaans, Bath / Shower, Bathrobes, Bidet, Boating, Breakfast in the Room, Bridal Suite, Cable / Satellite TV, Canoeing, Canoeing Off-site, Car Hire, 24-Hour Check-in, Express Check-in / Check-out, Children's Television Networks, Children's Playground, Clothes Rack, Couples Massage, Currency Exchange, Dining Area, Electric Kettle, Entertainment Staff, Facial Treatments, Farsi, Filipino, First Aid Kit, Fitness / Spa Locker Rooms, Foot Bath, Foot Massage, Complimentary Welcome Drink, French, 24-Hour Front Desk, Full Body Massage, Gift Shop, Hair Dryer, Hand Massage, Happy Hour, Head Massage, Highchairs Available, Hiking, Hindi, Indonesian, Indoor Play Area for Children, Interconnected room(s) available, Iron, Ironing Service, Kids' Meals, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Laptop Safe, Malay, Manicure, Massage, Mountain View, Neck Massage, Newspaper, Outdoor Dining Area, Outdoor Furniture, Patio, Pedicure, Pool / Beach Towels, Private Bathrooms, Private Check-in / Check-out, Seating Area, 24-Hour Security, Secured Parking, Shallow End, Shoeshine, Sinhala, Snorkeling, Sofa, Spanish, Special Diet Menus, Sun Deck, Sun Loungers / Beach Chairs, Sun Terrace, Sun Umbrellas, Tamil, Taxi Service, Telephone, Tile / Marble Floor, Valet Parking, Video Game Console, Vietnamese, VIP Room Facilities, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Waxing Services, Wine / Champagne, Photo Copier / Fax In Business Center","Harbor View, Great View",#1 of 5 hotels in Khasab,4.0,1108,$$
16797876,hotels,Khasab Sea View Chalet,,Khasab,Oman,,,,,0,
17534632,hotels,Khasab Beach Tours Camp,,Khasab,Oman,,,,,0,
21333360,hotels,Khasab Rooms,,Khasab,Oman,,,,,0,
6676074,hotels,Diwan Al Amir,"Diwan al amir hotel located in khasab main road city , five minutes walking from lulu super market , you can stay in our rooms with sea view rooms where you can see the port , diwan al amir hotel offers free breakfast with variety of traditional food , diwan al amir hotel have good location , friendly staff , cleanness and quite rooms , free parking around the hotel , also hotel is arranging sea trips and mountain safari .",Khasab,Oman,"Internet, Room service, Free Internet, Free parking, Restaurant, Public Wifi, Free Wifi, Breakfast included, Non-smoking rooms, Air conditioning, Flatscreen TV, Breakfast Buffet, Arabic, Kids Activities, Shuttle Bus Service, Suites, Wheelchair access, Airport transportation, Wifi, Paid Internet, Dry Cleaning, Concierge, Family Rooms, Smoking rooms available, Refrigerator in room, Minibar, Non-smoking hotel, Safe, Breakfast Available, Free airport transportation, Housekeeping, Baggage Storage, Bath / Shower, Bridal Suite, Car Hire, Express Check-in / Check-out, Clothes Rack, Desk, English, Filipino, Fishing, 24-Hour Front Desk, Hair Dryer, Hindi, Iron, Seating Area, Shoeshine, Snack Bar, Telephone, Urdu, Wake Up Service / Alarm Clock","Modern, Great View",#4 of 5 hotels in Khasab,3.5,83,$
10255938,hotels,Anantara Al Jabal Al Akhdar Resort,"Perched 2,000 metres above sea level on the curving rim of a great canyon, the resort is a secluded haven for the intrepid and discerning. Discover a cultured treasury of authentic indulgences and immersions in the destination’s rich heritage. The arrival experience takes guests on an adventurous drive – two hours from Muscat International Airport or four and half hours from Dubai – past date plantations, dry riverbeds known locally as wadis, and historical forts. The resort echoes this fortified architecture, placing guests in modern ramparts inspired by the commanding indigenous citadels and re-imagined with sophisticated contemporary interiors. A total of 115 luxury rooms and pool villas overlook either the dramatic canyon or tranquil gardens and a spa-like bathroom complete with a rain shower. Luxury villas grant guests an intimate escape each with personal villa host services and a private infinity pool overlooking the cliffs or hidden in an exotic garden. Each villa features state-of-the-art interactive LED IPTVs and spacious walk-in dressing areas, all adding to a sense of sublime luxury. A selection of six dining venues to choose from, Al Qalaa a fine dining Arabian grill concept, Bella Vista a Roman inspired restaurant overlooking the grand canyon, Al Maisan all day dining serving world classics and cooking classes or Al Baha the café deli situated in the open air courtyard. Celebrate on Diana’s Point platform with a unique private dining experience overlooking the canyons. A cliff-edge infinity pool, two Jacuzzis, children’s pool, state-of-the-art Fitness Centre and tennis court are available to enjoy. The Anantara Spa harnesses the essence of Arabia complete with a Hammam and private outdoor relaxation areas and separate male and female indoor swimming pools. The kids’ and teens’ club offers fun-filled activities for all ages. The resort presents travellers with authentic experiences, allowing them to explore the nearby culture, history and landscape. Activities include Via Ferrata, hiking, cultural tours, abseiling, mountain climbing, archery and mountain biking. Those looking to immerse themselves in the captivating traditions of Oman can visit the mountainside ancient villages and nearby heritage sites or take part in Omani cookery lessons, part of Anantara’s signature Spice Spoons series.",Jabal Akhdar,Oman,"Pool, Internet, Kids Activities, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Spa, Airport transportation, Wifi, Public Wifi, Free Wifi, Breakfast included, Dry Cleaning, Meeting rooms, Hot Tub, Non-smoking rooms, Tennis Court, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Air conditioning, Family Rooms, Multilingual Staff, Smoking rooms available, Accessible rooms, Refrigerator in room, Minibar, Conference Facilities, Babysitting, Safe, Heated pool, Flatscreen TV, Rooftop Terrace, Breakfast Buffet, Poolside Bar, Private Balcony, Butler Service, Infinity Pool, Outdoor pool, Parking, Facilities for Disabled Guests, Housekeeping, Kids Club, Arabic, Baggage Storage, Bathrobes, Bicycle Rental, Bicycle Tours, Car Hire, Facial Treatments, Fitness / Spa Locker Rooms, Foot Massage, Full Body Massage, Ironing Service, Massage, Pool / Beach Towels, Pool with View, 24-Hour Security, Special Diet Menus, Steam Room, VIP Room Facilities, Breakfast Available","Mountain View, Trendy",#2 of 5 hotels in Jabal Akhdar,5.0,2682,$$$$
15638908,hotels,Jabal Al Akhdar Grand Hotel,,Ad-Dakhiliyah Governorate,Oman,"Restaurant, Free Wifi",Charming,#7 of 80 B&Bs / Inns in Ad-Dakhiliyah Governorate,4.5,14,$
14174966,hotels,Sama Hotel Jabal Al Akhdar Nizwa,"Set in Nizwa, 21 km from Nizwa Souq, Sama Hotel Jabal Al Akhdar provides accommodation with a fitness centre and a garden. Featuring a 24-hour front desk, this property also boasts a restaurant and a children's playground. Free WiFi and a concierge service are available. All rooms is fitted with air conditioning, a flat-screen TV with satellite channels, a kettle, a bath, free toiletries etc.",Saiq,Oman,"Pool, Internet, Room service, Free parking, Wheelchair access, Restaurant, Wifi, Free Wifi, Breakfast included, Non-smoking rooms, Banquet Room, Air conditioning, Conference Facilities, Breakfast Buffet, Arabic, Pool with View, Kids Activities, Suites, Free Internet, Airport transportation, Dry Cleaning, Meeting rooms, Business center, Laundry Service, Concierge, Family Rooms, Multilingual Staff, Breakfast Available","Mid-range, Romantic",#1 of 10 hotels in Saiq,4.0,97,$$
2012303,hotels,The View Oman,"The View Oman is located at 1,450 meters above sea level, driving through 8 kms of winding off road from Al Hamra in a 4WD vehicle. We are just 2 1/2 hrs drive from Muscat, 45 minutes from Nizwa and 15 minutes from Al Hamra, it is a perfect getaway with 30 exclusive rooms for a truly relaxed and comfortable stay. It isn't just an 'Eco Luxe' retreat, but an experience where nature holds pride of place. Where service and hospitality is at its finest. It's an ideal port of call for visitors wanting to start adventurous trekking expeditions and excursions towards the peak of Jabal Shams Mountains. The View provides stylish accommodations apart from enjoying a relaxed time by the campfire or taking a dip in the infinity pool. We offer Free Wifi in all the rooms, restaurant, pool and public areas.",Al Hamra,Oman,"Pool, Internet, Free Internet, Free parking, Restaurant, Public Wifi, Non-smoking rooms, Concierge, Air conditioning, Safe, Flatscreen TV, Breakfast Buffet, Private Balcony, Infinity Pool, Outdoor pool, Breakfast Available, Parking, Arabic, Bath / Shower, Bottled Water, Coffee / Tea Maker, Desk, English, Complimentary Toiletries, Hair Dryer, Pool with View, Housekeeping, Baggage Storage, Bicycle Rental, Bicycle Tours, Blackout Curtains, Board Games / Puzzles, Cable / Satellite TV, 24-Hour Check-in, Express Check-in / Check-out, Clothes Rack, Doorperson, Electric Kettle, First Aid Kit, Complimentary Welcome Drink, Highchairs Available, Hindi, Ironing Service, Kids' Meals, Laptop Safe, Mountain View, Nepali, Outdoor Dining Area, Outdoor Furniture, Pool / Beach Towels, Pool View, Private Bathrooms, Private Check-in / Check-out, Seating Area, 24-Hour Security, Special Diet Menus, Sun Deck, Sun Loungers / Beach Chairs, Sun Umbrellas, Taxi Service, Telephone, Tile / Marble Floor, Umbrella, Urdu, Wake Up Service / Alarm Clock, Walk-in Shower, Walking Tours, Wardrobe / Closet","Modern, Family",#1 of 14 Specialty lodging in Al Hamra,4.0,701,$$
1181407,hotels,Al Diyar Hotel,,Nizwa,Oman,"Pool, Internet, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Free Wifi, Breakfast included, Meeting rooms, Non-smoking rooms, Air conditioning, Family Rooms, Safe, Flatscreen TV, Breakfast Buffet, Outdoor pool, Housekeeping, Arabic, Baggage Storage, English, Wifi, Non-smoking hotel, Currency Exchange, 24-Hour Front Desk, Gift Shop, Hindi, Ironing Service, Newspaper, Outdoor Furniture, Pool / Beach Towels, Shared Lounge / TV Area, Sun Loungers / Beach Chairs",Family,#1 of 18 Specialty lodging in Nizwa,3.5,392,$
12923812,hotels,Al Misfah Hospitality Inn,,Misfat al Abriyyin,Oman,"Restaurant, Breakfast included, Non-smoking rooms, Air conditioning, Breakfast Available, Arabic, English, Hiking, Shared Bathroom, Free parking, Pets Allowed, Family Rooms",Family,#1 of 3 Specialty lodging in Misfat al Abriyyin,4.5,91,$$
1435794,hotels,Jebel Shams Resort,"Jebel Shams Resort is located in the Wilayat of Al Hamra which is part of the Ancient city of NIZWA. The Resort is built atop of the highest peak in Oman. Jebel Shams is known as ""The Mountain of The Sun"" and rises to an altitude of 3000 metres. The most amazing sunsets can be experienced from here. A 4 x 4 vehicle is the recommended form of transport to reach our location and takes approximately 40 minutes to ascend from the nearest town of AL-Hamra. The area is home to weavers of heavy woolen rugs in distinctive colours and geometric designs. The views of the Grand Canyon from Jebel Shams Resort are amazing, ideally situated just minutes walk away from the Canyon and some fabulous Trekking and Mountain Biking, just some activities available to our guests. The temperature in Summer is ideal, usually around 30 degrees Celcius, which makes it an ideal place for a weekend break from the heat of the city's of Muscat and elsewhere for weekend breaks or a great place to explore for visitors around the Globe. Please come and visit us at our retreat and enjoy a wonderful welcome from our staff and take in the fascinating view of the Grand Canyon and the entire plateau.",Al Hamra,Oman,"Internet, Free parking, Restaurant, Breakfast included, Non-smoking rooms, Air conditioning, Family Rooms, Breakfast Buffet, Outdoor pool, Arabic, English, Secured Parking, Free Internet, Airport transportation, Baggage Storage, BBQ Facilities, Bicycle Rental, Hiking, Kid-Friendly Buffet, Outdoor Fireplace, Outdoor Furniture, Pool with View, Shallow End, Sun Terrace","Mid-range, Great View",#4 of 14 Specialty lodging in Al Hamra,3.5,359,$
8147309,hotels,Shorfet Al-Alamin Hotel,"As a newly established deluxe hotel, located in the top of Hat Mountain, Al-Hamra, and Shorfet Al-Alamin offers you and your esteemed customer to taste the fantastic overnight stay. Shorfet Al-Alamin Hotel completed with 24 deluxe rooms with private balcony and veranda. A fine dine-in restaurant serves various cuisines with the best and experienced chef available.",Al Hamra,Oman,"Wheelchair access, Restaurant, Wifi, Breakfast included, Non-smoking rooms, Internet, Kids Activities, Room service, Free Internet, Free parking, Pets Allowed, Meeting rooms, Business center, Fitness center, Laundry Service, Air conditioning, Family Rooms, Non-smoking hotel, Housekeeping, Arabic, Baggage Storage, BBQ Facilities, Billiards, Board Games / Puzzles, Bottled Water, Breakfast in the Room, Bridal Suite, Car Hire, Express Check-in / Check-out, Currency Exchange, Darts, English, Evening Entertainment, 24-Hour Front Desk, Game Room, Gift Shop, Hiking, Hindi, Indoor Play Area for Children, Ironing Service, Kids' Meals, Kids' Outdoor Play Equipment, Outdoor Fireplace, Outdoor Furniture, Picnic Area, Private Check-in / Check-out, Secured Parking, Shared Lounge / TV Area, Soundproof Rooms, Special Diet Menus, Sun Terrace","Family, Charming",#3 of 19 B&Bs / Inns in Al Hamra,3.5,47,$$
3784777,hotels,Misfah Old House,"Misfah Old House is in the middle of the old village of Misfat Al Abryeen in Sultanat of where local people are mainly farmers. Our Misfah Old House is about 220 km far from Muscat airport and it is very easy to reach. It is about 40 km south west from Nizwa city (GPS location +23° 8' 24.06"", +57° 18' 44.94"" ).The houses have 12 rooms with 8 shared bathrooms, We serve Omani traditional food cooked and supplied by local families and we also arrange guided tours within the village and surrounding areas with Omani Local Guides. Also please be kind and inform the guest that:Smoking is not allowed inside the house ( ask for the smoking area )Alcoholic drinks are not allowed at all by Oman Government lawPlease make sure you wear decent clothes in the villageCarry small luggage for the stay in the house only as they have to walk for 5min to get to the houseCheck In time should be before 5 pm as you need to walk for almost 5 min to the house so better doing it in the day light :)",Al Hamra,Oman,"Free parking, Restaurant, Breakfast included, Non-smoking rooms, Non-smoking hotel, Rooftop Terrace, Breakfast Buffet, Arabic, English, Hiking","Quaint, Mid-range",#2 of 14 Specialty lodging in Al Hamra,4.0,269,$
19502961,hotels,AL Feyhaa Resthouse,,Samail,Oman,"Pool, Internet, Room service, Free Internet, Free parking, Restaurant, Airport transportation, Wifi, Free Wifi, Breakfast included",Mid-range,#1 of 1 hotels in Samail,5.0,5,$
21229439,hotels,OYO 527 Reef Al Sharqiyah Hotel,,Dammam,Saudi Arabia,,,,,0,
3619255,hotels,Mawasim Al Sharqiyah House,"See why so many travelers make Mawasim Al Sharqiyah House their small hotel of choice when visiting Al Khobar. Providing an ideal mix of value, comfort and convenience, it offers an array of amenities designed for travelers like you.
Close to some of Al Khobar's most popular landmarks, such as Shaikh Mohammad bin Ibrahim Masjid (2.4 mi) and Corniche (3.0 mi), Mawasim Al Sharqiyah House is a great destination for tourists.
Rooms at Mawasim Al Sharqiyah House provide air conditioning, a refrigerator, and a seating area, and guests can stay connected with free wifi.
In addition, while staying at Mawasim Al Sharqiyah House guests have access to room service. Need a place to park? Parking is available at Mawasim Al Sharqiyah House.
While in Al Khobar, you may want to check out some of the restaurants that are a short walk away from Mawasim Al Sharqiyah House, including Vicoli Lounge (1.1 mi), Primavera Restaurant (0.2 mi), and Marrakesh Restaurant (0.2 mi).
There is no shortage of things to do in the area: explore popular science museums such as Scitech Technology Center.
At Mawasim Al Sharqiyah House, your comfort and satisfaction come first, and they look forward to welcoming you to Al Khobar.
",Al Khobar,Saudi Arabia,"Internet, Room service, Free Internet, Wifi, Free Wifi, Dry Cleaning, Laundry Service, Air conditioning, Family Rooms, Refrigerator in room, Parking, Arabic, Bath / Shower, Seating Area",,,,0,
7779572,hotels,Mawasim AL Sharqiyah Park House,,Al Khobar,Saudi Arabia,,,,,0,
8678627,hotels,Sama Al Wasil Desert Camp,,Bidiyah,Oman,"Free parking, Restaurant, Breakfast included, Non-smoking rooms, Air conditioning, Breakfast Buffet, Arabic, English","Mid-range, Family",#2 of 32 Specialty lodging in Bidiyah,4.0,210,$
3878058,hotels,Arabian Oryx Camp,"in the heart of the golden sands of Sharqiyah Desert nestled among stunning and ever changing patterns of dunes, Arabian Oryx Camp offering a luxurious Bedouin style accommodation that confines of the private Bathroom, a myriad of free high-end Toiletries are at the guests’ disposal. The sitting of the camp in the wilderness of the desert emphasize the beauty of the virgin golden sand dunes surrounding it. You will be welcome with warmth and kindness of Omani Hospitality. The delicious Arabic Cuisine splendor & attentive service along with live entertainment and Camp Fire under the roof of starry skies you will have ever charming experience once in a life time",Al Sharqiyah,Oman,"Free Internet, Free parking, Restaurant, Public Wifi, Breakfast included, Non-smoking rooms, Air conditioning, Family Rooms, Refrigerator in room, Breakfast Buffet, Housekeeping, Arabic, Baggage Storage, Bath / Shower, Bottled Water, English, Evening Entertainment, Complimentary Instant Coffee, Hiking, 24-Hour Security, Pets Allowed, Banquet Room, Breakfast Available, Parking, Allergy-free Room, BBQ Facilities, Children's Playground, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Electric Kettle, First Aid Kit, Complimentary Toiletries, Complimentary Welcome Drink, 24-Hour Front Desk, Gift Shop, Hair Dryer, Highchairs Available, Hindi, Indoor Play Area for Children, Interconnected room(s) available, Ironing Service, Kids' Meals, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Landmark View, Mountain View, Outdoor Fireplace, Outdoor Furniture, Private Bathrooms, Private Check-in / Check-out, Seating Area, Secured Parking, Separate Living Room, Shops, Snack Bar, Sofa, Soundproof Rooms, Street Parking, Strollers, Tile / Marble Floor, Umbrella, Valet Parking, VIP Room Facilities, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center",Family,#1 of 2 Specialty lodging in Al Sharqiyah,4.0,455,$$
1984451,hotels,Ras Al Jinz Turtle Reserve,"Ras al-Jinz Turtle Reserve is an excellent choice for travelers visiting Sur, offering many helpful amenities designed to enhance your stay.
Rooms at Ras Al-jinz Turtle Reserve Hotel offer a flat screen TV, air conditioning, and a refrigerator providing exceptional comfort and convenience, and guests can go online with free wifi.
A 24 hour front desk, express check-in and check-out, and shops are some of the conveniences offered at this bed and breakfast. Free breakfast will also help to make your stay even more special. If you are driving to Ras Al-jinz Turtle Reserve Hotel, free parking is available.
Should time allow, Ras al Hadd Castle is a popular castle that is relatively easy to get to.
Enjoy your stay in Sur!
",Al Hadd,Oman,"Internet, Free Internet, Free parking, Restaurant, Free Wifi, Breakfast included, Non-smoking rooms, Air conditioning, Refrigerator in room, Non-smoking hotel, Safe, Flatscreen TV, Breakfast Buffet, Private Beaches, Parking, Arabic, Baggage Storage, Bath / Shower, Coffee Shop, Coffee / Tea Maker, English, Entertainment Staff, Complimentary Toiletries, 24-Hour Front Desk, Gift Shop, Kids' Meals, Seating Area, Shops, Telephone, Wake Up Service / Alarm Clock, Wifi, Express Check-in / Check-out, Beach Access",Mid-range,#1 of 4 B&Bs / Inns in Al Hadd,4.0,920,$$
1189743,hotels,Resort Ras Al Hadd Holiday,,Al Hadd,Oman,"Free parking, Restaurant, Non-smoking rooms, Air conditioning, Breakfast Buffet, Beachfront, Suites, Dry Cleaning, Non-smoking hotel, Safe, Private Beaches, Parking, Arabic, Baggage Storage, Bath / Shower, BBQ Facilities, Express Check-in / Check-out, Coffee Shop, English, Complimentary Toiletries, 24-Hour Front Desk, Hair Dryer, Hindi, Ironing Service, Seating Area, Telephone, Wake Up Service / Alarm Clock, Beach Access","Classic, Great View",#6 of 12 hotels in Al Hadd,3.5,147,
26689587,hotels,Reef Al Sharqiyah Hotel,,Dammam,Saudi Arabia,,,,,0,
